Dendroica_coronata,Animalia,Chordata,Aves,Passeriformes,Parulidae,10.2000,0.0000,fruit|seed|invertebrate|arthropod|insect|carnivore,coast|mountain|beach|arid                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
Didelphis_virginiana,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,3000.0000,19.5200,carrion|amphibian|mammal|fruit|bird|seed|leaf|reptile|worm|omnivore|insect|carnivore,marsh|scrubland|temperate|tropical|arboreal|city|terrestrial|ground-underground|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Egretta_thula,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,371.0000,0.0000,amphibian|fish|reptile|worm|invertebrate|insect|carnivore|mollusc,coast|freshwater|marsh|beach|temperate|tropical|wetland|marine|terrestrial|understory                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Eremophila_alpestris,Animalia,Chordata,Aves,Passeriformes,Alaudidae,45.0000,0.0000,fruit|seed|omnivore|arthropod|insect|mollusc,temperate|marine|terrestrial|grassland|tundra                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
Euphagus_cyanocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,73.7087,0.0000,invertebrate,freshwater-lake|marine|terrestrial|grassland|cliff                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Falco_columbarius,Animalia,Chordata,Aves,Falconiformes,Falconidae,281.0000,0.0000,vertebrate|mammal|bird|insect|carnivore,subtropical|steppe|taiga|coast|marsh|freshwater-lake|mountain|ground|tropical|temperate|city|marine|terrestrial|cliff|subpolar|grassland|desert|arid                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Falco_peregrinus,Animalia,Chordata,Aves,Falconiformes,Falconidae,1595.0000,0.0000,vertebrate|amphibian|mammal|fish|bird|reptile|insect|carnivore,coast|mor|taiga|freshwater|ground|scrubland|mountain|glacier|tropical|temperate|city|marine|bay|terrestrial|subpolar|grassland|tundra|desert|forest|ca                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Fulica_americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,848.0000,0.0000,amphibian|crustacean|fish|leaf|omnivore|insect|mollusc,coast|freshwater|marsh|freshwater-lake|ground|mountain|temperate|marine|terrestrial|mud                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
Gallinago_gallinago,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,131.6000,0.0000,invertebrate,coast|freshwater|scrubland|tropical|terrestrial|tundra|grassland|mud|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Gallinula_chloropus,Animalia,Chordata,Aves,Gruiformes,Rallidae,392.0000,38.0000,alga|carrion|flower|amphibian|fruit|fish|seed|leaf|egg|omnivore|bryophyte|insect|arthropod,freshwater|clay|marsh|freshwater-lake|pond|tropical|temperate|wetland|city|marine|terrestrial|river|lake|moor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
